Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_elasticity,elasticity_class
2022-04-07,P0010,64,53.15,3401.6,S005,4943,31-01-2022,S005,58.38823529411765,31.63,-0.09200628739688559,Low Elasticity
2022-04-08,P0010,265,23.53,6235.45,S004,3569,06-02-2022,S004,58.38823529411765,28.35,-0.09200628739688559,Low Elasticity
2022-04-09,P0010,64,53.15,3401.6,S005,3305,06-02-2022,S005,58.38823529411765,26.63,-0.09200628739688559,Low Elasticity
2022-04-10,P0010,265,23.53,6235.45,S004,4050,05-02-2022,S004,58.38823529411765,29.46,-0.09200628739688559,Low Elasticity
2022-04-11,P0010,265,23.53,6235.45,S004,3944,03-02-2022,S004,58.38823529411765,24.57,-0.09200628739688559,Low Elasticity
2022-04-12,P0010,265,23.53,6235.45,S004,4304,02-02-2022,S004,58.38823529411765,28.5,-0.09200628739688559,Low Elasticity
2022-04-13,P0010,265,23.53,6235.45,S004,2751,01-02-2022,S004,58.38823529411765,33.71,-0.09200628739688559,Low Elasticity
2022-04-14,P0010,265,23.53,6235.45,S004,3061,31-01-2022,S004,58.38823529411765,40.64,-0.09200628739688559,Low Elasticity
2022-04-15,P0010,374,27.84,10412.16,S002,2682,09-02-2022,S002,58.38823529411765,27.87,-0.09200628739688559,Low Elasticity
2022-04-16,P0010,374,27.84,10412.16,S002,1732,08-02-2022,S002,58.38823529411765,31.28,-0.09200628739688559,Low Elasticity
2022-04-17,P0010,265,23.53,6235.45,S004,3524,04-02-2022,S004,58.38823529411765,40.23,-0.09200628739688559,Low Elasticity
2022-04-18,P0010,39,11.44,446.16,S001,1928,09-02-2022,S001,58.38823529411765,30.01,-0.09200628739688559,Low Elasticity
2022-04-19,P0010,104,33.48,3481.92,S004,3569,06-02-2022,S004,58.38823529411765,28.35,-0.09200628739688559,Low Elasticity
2022-04-20,P0010,39,11.44,446.16,S001,2191,07-02-2022,S001,58.38823529411765,35.29,-0.09200628739688559,Low Elasticity
2022-04-21,P0010,93,32.6,3031.8,S001,2191,07-02-2022,S001,58.38823529411765,35.29,-0.09200628739688559,Low Elasticity
2022-04-22,P0010,93,32.6,3031.8,S001,2853,06-02-2022,S001,58.38823529411765,35.45,-0.09200628739688559,Low Elasticity
2022-04-23,P0010,93,32.6,3031.8,S001,4009,05-02-2022,S001,58.38823529411765,36.07,-0.09200628739688559,Low Elasticity
2022-04-24,P0010,93,32.6,3031.8,S001,4777,04-02-2022,S001,58.38823529411765,24.95,-0.09200628739688559,Low Elasticity
2022-04-25,P0010,93,32.6,3031.8,S001,4255,03-02-2022,S001,58.38823529411765,28.1,-0.09200628739688559,Low Elasticity
2022-04-26,P0010,93,32.6,3031.8,S001,3796,02-02-2022,S001,58.38823529411765,26.17,-0.09200628739688559,Low Elasticity
2022-04-27,P0010,93,32.6,3031.8,S001,3995,08-02-2022,S001,58.38823529411765,25.34,-0.09200628739688559,Low Elasticity
2022-04-28,P0010,93,32.6,3031.8,S001,1815,01-02-2022,S001,58.38823529411765,24.7,-0.09200628739688559,Low Elasticity
2022-04-29,P0010,74,14.41,1066.34,S005,3305,06-02-2022,S005,58.38823529411765,26.63,-0.09200628739688559,Low Elasticity
2022-04-30,P0010,74,14.41,1066.34,S005,3983,05-02-2022,S005,58.38823529411765,26.02,-0.09200628739688559,Low Elasticity
2022-05-01,P0010,74,14.41,1066.34,S005,1980,04-02-2022,S005,58.38823529411765,38.95,-0.09200628739688559,Low Elasticity
2022-05-02,P0010,74,14.41,1066.34,S005,4991,03-02-2022,S005,58.38823529411765,37.49,-0.09200628739688559,Low Elasticity
2022-05-03,P0010,74,14.41,1066.34,S005,1641,02-02-2022,S005,58.38823529411765,33.7,-0.09200628739688559,Low Elasticity
2022-05-04,P0010,126,97.09,12233.34,S003,3783,09-02-2022,S003,58.38823529411765,33.82,-0.09200628739688559,Low Elasticity
2022-05-05,P0010,93,32.6,3031.8,S001,3169,31-01-2022,S001,58.38823529411765,35.76,-0.09200628739688559,Low Elasticity
2022-05-06,P0010,126,97.09,12233.34,S003,3842,08-02-2022,S003,58.38823529411765,33.78,-0.09200628739688559,Low Elasticity
2022-05-07,P0010,93,32.6,3031.8,S001,1928,09-02-2022,S001,58.38823529411765,30.01,-0.09200628739688559,Low Elasticity
2022-05-08,P0010,74,14.41,1066.34,S005,3492,07-02-2022,S005,58.38823529411765,39.95,-0.09200628739688559,Low Elasticity
2022-05-09,P0010,97,33.79,3277.63,S001,1815,01-02-2022,S001,58.38823529411765,24.7,-0.09200628739688559,Low Elasticity
2022-05-10,P0010,97,33.79,3277.63,S001,3796,02-02-2022,S001,58.38823529411765,26.17,-0.09200628739688559,Low Elasticity
2022-05-11,P0010,97,33.79,3277.63,S001,4255,03-02-2022,S001,58.38823529411765,28.1,-0.09200628739688559,Low Elasticity
2022-05-12,P0010,97,33.79,3277.63,S001,4777,04-02-2022,S001,58.38823529411765,24.95,-0.09200628739688559,Low Elasticity
2022-05-13,P0010,97,33.79,3277.63,S001,4009,05-02-2022,S001,58.38823529411765,36.07,-0.09200628739688559,Low Elasticity
2022-05-14,P0010,97,33.79,3277.63,S001,2853,06-02-2022,S001,58.38823529411765,35.45,-0.09200628739688559,Low Elasticity
2022-05-15,P0010,93,32.6,3031.8,S001,1223,10-02-2022,S001,58.38823529411765,31.93,-0.09200628739688559,Low Elasticity
2022-05-16,P0010,97,33.79,3277.63,S001,2191,07-02-2022,S001,58.38823529411765,35.29,-0.09200628739688559,Low Elasticity
2022-05-17,P0010,97,33.79,3277.63,S001,1928,09-02-2022,S001,58.38823529411765,30.01,-0.09200628739688559,Low Elasticity
2022-05-18,P0010,97,33.79,3277.63,S001,1223,10-02-2022,S001,58.38823529411765,31.93,-0.09200628739688559,Low Elasticity
2022-05-19,P0010,47,99.14,4659.58,S001,1815,01-02-2022,S001,58.38823529411765,24.7,-0.09200628739688559,Low Elasticity
2022-05-20,P0010,47,99.14,4659.58,S001,3169,31-01-2022,S001,58.38823529411765,35.76,-0.09200628739688559,Low Elasticity
2022-05-21,P0010,74,14.41,1066.34,S005,2617,09-02-2022,S005,58.38823529411765,37.7,-0.09200628739688559,Low Elasticity
2022-05-22,P0010,74,14.41,1066.34,S005,4709,08-02-2022,S005,58.38823529411765,27.61,-0.09200628739688559,Low Elasticity
2022-05-23,P0010,97,33.79,3277.63,S001,3995,08-02-2022,S001,58.38823529411765,25.34,-0.09200628739688559,Low Elasticity
2022-05-24,P0010,97,33.79,3277.63,S001,3169,31-01-2022,S001,58.38823529411765,35.76,-0.09200628739688559,Low Elasticity
2022-05-25,P0010,126,97.09,12233.34,S003,1675,07-02-2022,S003,58.38823529411765,34.29,-0.09200628739688559,Low Elasticity
2022-05-26,P0010,126,97.09,12233.34,S003,2823,05-02-2022,S003,58.38823529411765,36.88,-0.09200628739688559,Low Elasticity
2022-05-27,P0010,74,14.41,1066.34,S005,1392,01-02-2022,S005,58.38823529411765,27.59,-0.09200628739688559,Low Elasticity
2022-05-28,P0010,158,37.11,5863.38,S003,2698,01-02-2022,S003,58.38823529411765,28.24,-0.09200628739688559,Low Elasticity
2022-05-29,P0010,158,37.11,5863.38,S003,4005,31-01-2022,S003,58.38823529411765,26.59,-0.09200628739688559,Low Elasticity
2022-05-30,P0010,164,61.24,10043.36,S005,4943,31-01-2022,S005,58.38823529411765,31.63,-0.09200628739688559,Low Elasticity
2022-05-31,P0010,164,61.24,10043.36,S005,1392,01-02-2022,S005,58.38823529411765,27.59,-0.09200628739688559,Low Elasticity
2022-06-01,P0010,164,61.24,10043.36,S005,1641,02-02-2022,S005,58.38823529411765,33.7,-0.09200628739688559,Low Elasticity
2022-06-02,P0010,23,91.77,2110.71,S002,2682,09-02-2022,S002,58.38823529411765,27.87,-0.09200628739688559,Low Elasticity
2022-06-03,P0010,164,61.24,10043.36,S005,4991,03-02-2022,S005,58.38823529411765,37.49,-0.09200628739688559,Low Elasticity
2022-06-04,P0010,164,61.24,10043.36,S005,3983,05-02-2022,S005,58.38823529411765,26.02,-0.09200628739688559,Low Elasticity
2022-06-05,P0010,164,61.24,10043.36,S005,3305,06-02-2022,S005,58.38823529411765,26.63,-0.09200628739688559,Low Elasticity
2022-06-06,P0010,164,61.24,10043.36,S005,3492,07-02-2022,S005,58.38823529411765,39.95,-0.09200628739688559,Low Elasticity
2022-06-07,P0010,164,61.24,10043.36,S005,4709,08-02-2022,S005,58.38823529411765,27.61,-0.09200628739688559,Low Elasticity
2022-06-08,P0010,164,61.24,10043.36,S005,2617,09-02-2022,S005,58.38823529411765,37.7,-0.09200628739688559,Low Elasticity
2022-06-09,P0010,74,14.41,1066.34,S005,4943,31-01-2022,S005,58.38823529411765,31.63,-0.09200628739688559,Low Elasticity
2022-06-10,P0010,164,61.24,10043.36,S005,1980,04-02-2022,S005,58.38823529411765,38.95,-0.09200628739688559,Low Elasticity
2022-06-11,P0010,126,97.09,12233.34,S003,2008,06-02-2022,S003,58.38823529411765,32.09,-0.09200628739688559,Low Elasticity
2022-06-12,P0010,23,91.77,2110.71,S002,1732,08-02-2022,S002,58.38823529411765,31.28,-0.09200628739688559,Low Elasticity
2022-06-13,P0010,126,97.09,12233.34,S003,4005,31-01-2022,S003,58.38823529411765,26.59,-0.09200628739688559,Low Elasticity
2022-06-14,P0010,49,97.69,4786.81,S004,1040,09-02-2022,S004,58.38823529411765,31.69,-0.09200628739688559,Low Elasticity
2022-06-15,P0010,49,97.69,4786.81,S004,2827,08-02-2022,S004,58.38823529411765,39.93,-0.09200628739688559,Low Elasticity
2022-06-16,P0010,49,97.69,4786.81,S004,4766,07-02-2022,S004,58.38823529411765,37.74,-0.09200628739688559,Low Elasticity
2022-06-17,P0010,49,97.69,4786.81,S004,3569,06-02-2022,S004,58.38823529411765,28.35,-0.09200628739688559,Low Elasticity
2022-06-18,P0010,49,97.69,4786.81,S004,4050,05-02-2022,S004,58.38823529411765,29.46,-0.09200628739688559,Low Elasticity
2022-06-19,P0010,49,97.69,4786.81,S004,3524,04-02-2022,S004,58.38823529411765,40.23,-0.09200628739688559,Low Elasticity
2022-06-20,P0010,23,91.77,2110.71,S002,4017,07-02-2022,S002,58.38823529411765,26.22,-0.09200628739688559,Low Elasticity
2022-06-21,P0010,49,97.69,4786.81,S004,3944,03-02-2022,S004,58.38823529411765,24.57,-0.09200628739688559,Low Elasticity
2022-06-22,P0010,49,97.69,4786.81,S004,2751,01-02-2022,S004,58.38823529411765,33.71,-0.09200628739688559,Low Elasticity
2022-06-23,P0010,49,97.69,4786.81,S004,3061,31-01-2022,S004,58.38823529411765,40.64,-0.09200628739688559,Low Elasticity
2022-06-24,P0010,126,97.09,12233.34,S003,1797,04-02-2022,S003,58.38823529411765,24.82,-0.09200628739688559,Low Elasticity
2022-06-25,P0010,126,97.09,12233.34,S003,3598,03-02-2022,S003,58.38823529411765,34.32,-0.09200628739688559,Low Elasticity
2022-06-26,P0010,126,97.09,12233.34,S003,2768,02-02-2022,S003,58.38823529411765,38.3,-0.09200628739688559,Low Elasticity
2022-06-27,P0010,126,97.09,12233.34,S003,2698,01-02-2022,S003,58.38823529411765,28.24,-0.09200628739688559,Low Elasticity
2022-06-28,P0010,49,97.69,4786.81,S004,4304,02-02-2022,S004,58.38823529411765,28.5,-0.09200628739688559,Low Elasticity
2022-06-29,P0010,209,21.75,4545.75,S005,2617,09-02-2022,S005,58.38823529411765,37.7,-0.09200628739688559,Low Elasticity
2022-06-30,P0010,209,21.75,4545.75,S005,4709,08-02-2022,S005,58.38823529411765,27.61,-0.09200628739688559,Low Elasticity
2022-07-01,P0010,209,21.75,4545.75,S005,3492,07-02-2022,S005,58.38823529411765,39.95,-0.09200628739688559,Low Elasticity
2022-07-02,P0010,104,33.48,3481.92,S004,3061,31-01-2022,S004,58.38823529411765,40.64,-0.09200628739688559,Low Elasticity
2022-07-03,P0010,129,87.69,11312.01,S002,1955,31-01-2022,S002,58.38823529411765,24.17,-0.09200628739688559,Low Elasticity
2022-07-04,P0010,129,87.69,11312.01,S002,1379,01-02-2022,S002,58.38823529411765,32.3,-0.09200628739688559,Low Elasticity
2022-07-05,P0010,129,87.69,11312.01,S002,2643,02-02-2022,S002,58.38823529411765,34.41,-0.09200628739688559,Low Elasticity
2022-07-06,P0010,129,87.69,11312.01,S002,3511,03-02-2022,S002,58.38823529411765,27.69,-0.09200628739688559,Low Elasticity
2022-07-07,P0010,129,87.69,11312.01,S002,4104,04-02-2022,S002,58.38823529411765,25.41,-0.09200628739688559,Low Elasticity
2022-07-08,P0010,104,33.48,3481.92,S004,2751,01-02-2022,S004,58.38823529411765,33.71,-0.09200628739688559,Low Elasticity
2022-07-09,P0010,129,87.69,11312.01,S002,1524,05-02-2022,S002,58.38823529411765,38.5,-0.09200628739688559,Low Elasticity
2022-07-10,P0010,129,87.69,11312.01,S002,4017,07-02-2022,S002,58.38823529411765,26.22,-0.09200628739688559,Low Elasticity
2022-07-11,P0010,129,87.69,11312.01,S002,1732,08-02-2022,S002,58.38823529411765,31.28,-0.09200628739688559,Low Elasticity
2022-07-12,P0010,129,87.69,11312.01,S002,2682,09-02-2022,S002,58.38823529411765,27.87,-0.09200628739688559,Low Elasticity
2022-07-13,P0010,113,63.67,7194.71,S001,3169,31-01-2022,S001,58.38823529411765,35.76,-0.09200628739688559,Low Elasticity
2022-07-14,P0010,113,63.67,7194.71,S001,1815,01-02-2022,S001,58.38823529411765,24.7,-0.09200628739688559,Low Elasticity
2022-07-15,P0010,158,37.11,5863.38,S003,3783,09-02-2022,S003,58.38823529411765,33.82,-0.09200628739688559,Low Elasticity
2022-07-16,P0010,129,87.69,11312.01,S002,1896,06-02-2022,S002,58.38823529411765,27.78,-0.09200628739688559,Low Elasticity
2022-07-17,P0010,158,37.11,5863.38,S003,3842,08-02-2022,S003,58.38823529411765,33.78,-0.09200628739688559,Low Elasticity
2022-07-18,P0010,104,33.48,3481.92,S004,4304,02-02-2022,S004,58.38823529411765,28.5,-0.09200628739688559,Low Elasticity
2022-07-19,P0010,104,33.48,3481.92,S004,3524,04-02-2022,S004,58.38823529411765,40.23,-0.09200628739688559,Low Elasticity
2022-07-20,P0010,39,11.44,446.16,S001,2853,06-02-2022,S001,58.38823529411765,35.45,-0.09200628739688559,Low Elasticity
2022-07-21,P0010,39,11.44,446.16,S001,4009,05-02-2022,S001,58.38823529411765,36.07,-0.09200628739688559,Low Elasticity
2022-07-22,P0010,39,11.44,446.16,S001,4777,04-02-2022,S001,58.38823529411765,24.95,-0.09200628739688559,Low Elasticity
2022-07-23,P0010,39,11.44,446.16,S001,4255,03-02-2022,S001,58.38823529411765,28.1,-0.09200628739688559,Low Elasticity
2022-07-24,P0010,39,11.44,446.16,S001,3796,02-02-2022,S001,58.38823529411765,26.17,-0.09200628739688559,Low Elasticity
2022-07-25,P0010,39,11.44,446.16,S001,1815,01-02-2022,S001,58.38823529411765,24.7,-0.09200628739688559,Low Elasticity
2022-07-26,P0010,104,33.48,3481.92,S004,3944,03-02-2022,S004,58.38823529411765,24.57,-0.09200628739688559,Low Elasticity
2022-07-27,P0010,39,11.44,446.16,S001,3169,31-01-2022,S001,58.38823529411765,35.76,-0.09200628739688559,Low Elasticity
2022-07-28,P0010,47,99.14,4659.58,S001,1928,09-02-2022,S001,58.38823529411765,30.01,-0.09200628739688559,Low Elasticity
2022-07-29,P0010,104,33.48,3481.92,S004,1040,09-02-2022,S004,58.38823529411765,31.69,-0.09200628739688559,Low Elasticity
2022-07-30,P0010,104,33.48,3481.92,S004,2827,08-02-2022,S004,58.38823529411765,39.93,-0.09200628739688559,Low Elasticity
2022-07-31,P0010,104,33.48,3481.92,S004,4766,07-02-2022,S004,58.38823529411765,37.74,-0.09200628739688559,Low Elasticity
2022-08-01,P0010,142,51.34,7290.28,S002,1896,06-02-2022,S002,58.38823529411765,27.78,-0.09200628739688559,Low Elasticity
2022-08-02,P0010,104,33.48,3481.92,S004,4050,05-02-2022,S004,58.38823529411765,29.46,-0.09200628739688559,Low Elasticity
2022-08-03,P0010,47,99.14,4659.58,S001,1223,10-02-2022,S001,58.38823529411765,31.93,-0.09200628739688559,Low Elasticity
2022-08-04,P0010,158,37.11,5863.38,S003,1675,07-02-2022,S003,58.38823529411765,34.29,-0.09200628739688559,Low Elasticity
2022-08-05,P0010,158,37.11,5863.38,S003,2008,06-02-2022,S003,58.38823529411765,32.09,-0.09200628739688559,Low Elasticity
2022-08-06,P0010,158,37.11,5863.38,S003,2823,05-02-2022,S003,58.38823529411765,36.88,-0.09200628739688559,Low Elasticity
2022-08-07,P0010,47,99.14,4659.58,S001,2191,07-02-2022,S001,58.38823529411765,35.29,-0.09200628739688559,Low Elasticity
2022-08-08,P0010,47,99.14,4659.58,S001,2853,06-02-2022,S001,58.38823529411765,35.45,-0.09200628739688559,Low Elasticity
2022-08-09,P0010,47,99.14,4659.58,S001,4009,05-02-2022,S001,58.38823529411765,36.07,-0.09200628739688559,Low Elasticity
2022-08-10,P0010,47,99.14,4659.58,S001,4777,04-02-2022,S001,58.38823529411765,24.95,-0.09200628739688559,Low Elasticity
2022-08-11,P0010,47,99.14,4659.58,S001,4255,03-02-2022,S001,58.38823529411765,28.1,-0.09200628739688559,Low Elasticity
2022-08-12,P0010,47,99.14,4659.58,S001,3796,02-02-2022,S001,58.38823529411765,26.17,-0.09200628739688559,Low Elasticity
2022-08-13,P0010,47,99.14,4659.58,S001,3995,08-02-2022,S001,58.38823529411765,25.34,-0.09200628739688559,Low Elasticity
2022-08-14,P0010,158,37.11,5863.38,S003,2768,02-02-2022,S003,58.38823529411765,38.3,-0.09200628739688559,Low Elasticity
2022-08-15,P0010,209,21.75,4545.75,S005,1392,01-02-2022,S005,58.38823529411765,27.59,-0.09200628739688559,Low Elasticity
2022-08-16,P0010,209,21.75,4545.75,S005,1641,02-02-2022,S005,58.38823529411765,33.7,-0.09200628739688559,Low Elasticity
2022-08-17,P0010,209,21.75,4545.75,S005,4991,03-02-2022,S005,58.38823529411765,37.49,-0.09200628739688559,Low Elasticity
2022-08-18,P0010,209,21.75,4545.75,S005,1980,04-02-2022,S005,58.38823529411765,38.95,-0.09200628739688559,Low Elasticity
2022-08-19,P0010,209,21.75,4545.75,S005,3983,05-02-2022,S005,58.38823529411765,26.02,-0.09200628739688559,Low Elasticity
2022-08-20,P0010,209,21.75,4545.75,S005,3305,06-02-2022,S005,58.38823529411765,26.63,-0.09200628739688559,Low Elasticity
2022-08-21,P0010,209,21.75,4545.75,S005,4943,31-01-2022,S005,58.38823529411765,31.63,-0.09200628739688559,Low Elasticity
2022-08-22,P0010,23,91.77,2110.71,S002,1896,06-02-2022,S002,58.38823529411765,27.78,-0.09200628739688559,Low Elasticity
2022-08-23,P0010,23,91.77,2110.71,S002,1524,05-02-2022,S002,58.38823529411765,38.5,-0.09200628739688559,Low Elasticity
2022-08-24,P0010,23,91.77,2110.71,S002,4104,04-02-2022,S002,58.38823529411765,25.41,-0.09200628739688559,Low Elasticity
2022-08-25,P0010,158,37.11,5863.38,S003,1797,04-02-2022,S003,58.38823529411765,24.82,-0.09200628739688559,Low Elasticity
2022-08-26,P0010,158,37.11,5863.38,S003,3598,03-02-2022,S003,58.38823529411765,34.32,-0.09200628739688559,Low Elasticity
2022-08-27,P0010,113,63.67,7194.71,S001,3796,02-02-2022,S001,58.38823529411765,26.17,-0.09200628739688559,Low Elasticity
2022-08-28,P0010,113,63.67,7194.71,S001,4255,03-02-2022,S001,58.38823529411765,28.1,-0.09200628739688559,Low Elasticity
2022-08-29,P0010,113,63.67,7194.71,S001,4777,04-02-2022,S001,58.38823529411765,24.95,-0.09200628739688559,Low Elasticity
2022-08-30,P0010,113,63.67,7194.71,S001,4009,05-02-2022,S001,58.38823529411765,36.07,-0.09200628739688559,Low Elasticity
2022-08-31,P0010,113,63.67,7194.71,S001,2853,06-02-2022,S001,58.38823529411765,35.45,-0.09200628739688559,Low Elasticity
2022-09-01,P0010,113,63.67,7194.71,S001,2191,07-02-2022,S001,58.38823529411765,35.29,-0.09200628739688559,Low Elasticity
2022-09-02,P0010,113,63.67,7194.71,S001,3995,08-02-2022,S001,58.38823529411765,25.34,-0.09200628739688559,Low Elasticity
2022-09-03,P0010,113,63.67,7194.71,S001,1928,09-02-2022,S001,58.38823529411765,30.01,-0.09200628739688559,Low Elasticity
2022-09-04,P0010,113,63.67,7194.71,S001,1223,10-02-2022,S001,58.38823529411765,31.93,-0.09200628739688559,Low Elasticity
2022-09-05,P0010,23,91.77,2110.71,S002,1955,31-01-2022,S002,58.38823529411765,24.17,-0.09200628739688559,Low Elasticity
2022-09-06,P0010,23,91.77,2110.71,S002,1379,01-02-2022,S002,58.38823529411765,32.3,-0.09200628739688559,Low Elasticity
2022-09-07,P0010,23,91.77,2110.71,S002,2643,02-02-2022,S002,58.38823529411765,34.41,-0.09200628739688559,Low Elasticity
2022-09-08,P0010,23,91.77,2110.71,S002,3511,03-02-2022,S002,58.38823529411765,27.69,-0.09200628739688559,Low Elasticity
2022-09-09,P0010,39,11.44,446.16,S001,3995,08-02-2022,S001,58.38823529411765,25.34,-0.09200628739688559,Low Elasticity
2022-09-10,P0010,142,51.34,7290.28,S002,4017,07-02-2022,S002,58.38823529411765,26.22,-0.09200628739688559,Low Elasticity
2022-09-11,P0010,172,84.66,14561.52,S005,4709,08-02-2022,S005,58.38823529411765,27.61,-0.09200628739688559,Low Elasticity
2022-09-12,P0010,142,51.34,7290.28,S002,2682,09-02-2022,S002,58.38823529411765,27.87,-0.09200628739688559,Low Elasticity
2022-09-13,P0010,79,16.48,1301.92,S003,2008,06-02-2022,S003,58.38823529411765,32.09,-0.09200628739688559,Low Elasticity
2022-09-14,P0010,79,16.48,1301.92,S003,1675,07-02-2022,S003,58.38823529411765,34.29,-0.09200628739688559,Low Elasticity
2022-09-15,P0010,79,16.48,1301.92,S003,3842,08-02-2022,S003,58.38823529411765,33.78,-0.09200628739688559,Low Elasticity
2022-09-16,P0010,79,16.48,1301.92,S003,3783,09-02-2022,S003,58.38823529411765,33.82,-0.09200628739688559,Low Elasticity
2022-09-17,P0010,8,37.04,296.32,S005,1392,01-02-2022,S005,58.38823529411765,27.59,-0.09200628739688559,Low Elasticity
2022-09-18,P0010,8,37.04,296.32,S005,4943,31-01-2022,S005,58.38823529411765,31.63,-0.09200628739688559,Low Elasticity
2022-09-19,P0010,79,16.48,1301.92,S003,2823,05-02-2022,S003,58.38823529411765,36.88,-0.09200628739688559,Low Elasticity
2022-09-20,P0010,83,43.09,3576.47,S005,2617,09-02-2022,S005,58.38823529411765,37.7,-0.09200628739688559,Low Elasticity
2022-09-21,P0010,83,43.09,3576.47,S005,3492,07-02-2022,S005,58.38823529411765,39.95,-0.09200628739688559,Low Elasticity
2022-09-22,P0010,83,43.09,3576.47,S005,3305,06-02-2022,S005,58.38823529411765,26.63,-0.09200628739688559,Low Elasticity
